../map_txt/Random_32x32_.3.txt	strat_point-target_point: [11, 29]-[1, 1]	open_list size: 58	 close_list size: 142	path_size: 28	
../map_txt/Random_32x32_.3.txt	strat_point-target_point: [13, 30]-[1, 1]	open_list size: 61	 close_list size: 169	path_size: 29	
../map_txt/Random_32x32_.3.txt	strat_point-target_point: [15, 31]-[1, 1]	open_list size: 61	 close_list size: 182	path_size: 30	
../map_txt/Random_32x32_.3.txt	strat_point-target_point: [17, 31]-[1, 1]	open_list size: 65	 close_list size: 170	path_size: 30	
../map_txt/Random_32x32_.3.txt	strat_point-target_point: [19, 30]-[1, 1]	open_list size: 80	 close_list size: 189	path_size: 30	
../map_txt/Random_32x32_.3.txt	strat_point-target_point: [21, 31]-[1, 1]	open_list size: 78	 close_list size: 149	path_size: 30	
../map_txt/Random_32x32_.3.txt	strat_point-target_point: [23, 31]-[1, 1]	open_list size: 75	 close_list size: 134	path_size: 30	
../map_txt/Random_32x32_.3.txt	strat_point-target_point: [25, 31]-[1, 1]	open_list size: 64	 close_list size: 165	path_size: 31	
../map_txt/Random_32x32_.3.txt	strat_point-target_point: [27, 31]-[1, 1]	open_list size: 78	 close_list size: 145	path_size: 31	
../map_txt/Random_32x32_.3.txt	strat_point-target_point: [29, 31]-[1, 1]	open_list size: 85	 close_list size: 120	path_size: 32	
../map_txt/Random_32x32_.3.txt	strat_point-target_point: [31, 30]-[1, 1]	open_list size: 86	 close_list size: 127	path_size: 33	
../map_txt/Random_32x32_.3.txt	strat_point-target_point: [0, 30]-[1, 1]	open_list size: 47	 close_list size: 62	path_size: 26	
../map_txt/Random_32x32_.3.txt	strat_point-target_point: [2, 30]-[1, 1]	open_list size: 59	 close_list size: 74	path_size: 25	
../map_txt/Random_32x32_.3.txt	strat_point-target_point: [4, 29]-[1, 1]	open_list size: 60	 close_list size: 110	path_size: 23	
../map_txt/Random_32x32_.3.txt	strat_point-target_point: [6, 30]-[1, 1]	open_list size: 74	 close_list size: 100	path_size: 24	
../map_txt/Random_32x32_.3.txt	strat_point-target_point: [8, 30]-[1, 1]	open_list size: 71	 close_list size: 88	path_size: 23	
../map_txt/Random_32x32_.3.txt	strat_point-target_point: [10, 31]-[1, 1]	open_list size: 74	 close_list size: 89	path_size: 23	
../map_txt/Random_32x32_.3.txt	strat_point-target_point: [12, 30]-[1, 1]	open_list size: 74	 close_list size: 87	path_size: 23	
../map_txt/Random_32x32_.3.txt	strat_point-target_point: [14, 29]-[1, 1]	open_list size: 73	 close_list size: 84	path_size: 21	
../map_txt/Random_32x32_.3.txt	strat_point-target_point: [16, 30]-[1, 1]	open_list size: 100	 close_list size: 99	path_size: 22	
../map_txt/Random_32x32_.3.txt	strat_point-target_point: [18, 30]-[1, 1]	open_list size: 95	 close_list size: 109	path_size: 23	
../map_txt/Random_32x32_.3.txt	strat_point-target_point: [20, 30]-[1, 1]	open_list size: 96	 close_list size: 84	path_size: 22	
